sku,source,category,sub_category,product_name,price,brand,item_weight,unit_count,date,item_weight_grams
z20cde45abca00ac84337z,noon,grocery,sauces,sauce wings and buffalo dip - 79 gram,81.0,naturesta,79,1.0,2026-06-25,79.0
z7ddc2905a202b8bce30az,noon,grocery,sauces,hot sweet chili sauce - diet sauce 180 grams,104.25,naturesta,180,1.0,2026-06-25,180.0
n34041973a,noon,grocery,sauces,premium light soy sauce 150ml,132.0,heinz,150,1.0,2026-06-25,150.0
zd942e50494e34c6bb75az,source,grocery,sauces,pomegranate molasses 275ml pack of 2,120.0,saegh,550,1.0,2026-06-25,550.0
n48704758a,noon,grocery,sauces,cowboy sauce 400grams,46.75,good france,400,1.0,2026-06-25,400.0
z2f73c2b80d723df2654fz,noon,grocery,sauces,rana original saudi hot sauce - perfect for restaurants and quick meals - 100ml,140.0,rana,100,1.0,2026-06-25,100.0
zf9e348c930347e3e6043z,noon,grocery,sauces,"durra double concentrated tomato paste  rich flavor, 800g tin",120.0,durra,800,1.0,2026-06-25,800.0
n40074720a,noon,grocery,sauces,tahini 115grams,42.0,el bawadi,115,1.0,2026-06-25,115.0
z1427ab693a3e9ed8e5d8z,noon,grocery,sauces,"saudia premium tomato sauce, rich & pure flavour, multipack of 3",300.0,saudia,3,1.0,2026-06-25,3.0
n53271953a,noon,grocery,sauces,light soya sauce 330ml,30.0,thio,330,1.0,2026-06-25,330.0
z3aa823cb9bf4429b9b81z,noon,grocery,sauces,original harissa hot sauce - diet sauce 180 grams,187.0,naturesta,180,1.0,2026-06-25,180.0
z7b4d836cba60ce38b6b8z,noon,grocery,sauces,mustard sauce 235 grams,53.5,giardino,235,1.0,2026-06-25,235.0
n34976220a,noon,grocery,sauces,tomato ketchup 320grams,42.5,giardino,320,1.0,2026-06-25,320.0
n39930959a,noon,grocery,sauces,tomato ketchup 430grams,45.0,lavida,430,1.0,2026-06-25,430.0
zbb098e966a23becf73efz,noon,grocery,sauces,samyang 2x buldak korean spicy hot chicken flavor sauce 200g,333.0,samyang,200,1.0,2026-06-25,200.0
zab0a3307936c85970ce1z,noon,grocery,sauces,chili ketchup bottle 340 grams,45.25,chefy mix,340,1.0,2026-06-25,340.0
n30328297a,noon,grocery,sauces,new york burger sauce 400grams,82.0,good france,400,1.0,2026-06-25,400.0
z1420fd5b881ab456c515z,noon,grocery,sauces,squeeze bottle mayonnaise 285 gm,49.5,bubuzy,285,1.0,2026-06-25,285.0
n42868025a,noon,grocery,sauces,sriracha super hot chilli sauce 200ml single,141.75,flying goose,200,1.0,2026-06-25,200.0
z94c9408889d5421ff7a3z,noon,grocery,sauces,dark soy sauce,63.0,saegh,320,1.0,2026-06-25,480.82792874896444
zd50df63b1c6c3efa74f8z,noon,grocery,sauces,hot ketchup 310g,34.0,bubuzy,310,1.0,2026-06-25,310.0
zc533cbb3a66ee9d6a6f9z,noon,grocery,sauces,barbecue sauce 420g,81.0,durra,420,1.0,2026-06-25,420.0
n30328296a,noon,grocery,sauces,barbecue sauce 400grams,54.75,good france,400,1.0,2026-06-25,400.0
n29012992a,noon,grocery,sauces,halpino sauce 100ml,68.0,rana,100,1.0,2026-06-25,100.0
ze72708ca686192df1283z,noon,grocery,sauces,halpino sauce 100ml,68.0,rana,100,1.0,2026-06-25,100.0
zb6a2cd3a70145330813dz,noon,grocery,sauces,sweet chili sauce 300 ml,76.5,choice,300,1.0,2026-06-25,300.0
n38961001a,noon,grocery,sauces,tomato paste jar 320grams,43.0,wadi food,320,1.0,2026-06-25,320.0
n29595818a,noon,grocery,sauces,thai sweet chilli sauce 240grams,213.0,heinz,240,1.0,2026-06-25,240.0
zafd1f8c21d0f6601b80fz,noon,grocery,sauces,basil pasta sauce - 300 gram,187.0,naturesta,300,1.0,2026-06-25,300.0
n52598011a,noon,grocery,sauces,tomato ketchup sauce 310ml single,48.5,giardino,310,1.0,2026-06-25,310.0
z7abc8f7e01c112f44236z,noon,grocery,sauces,potato sauce 320g,66.0,smart value,320,1.0,2026-06-25,320.0
z7fb12ff1637f849bb2aaz,noon,grocery,sauces,mexican sauce 340 g,61.0,lavida,340,1.0,2026-06-25,340.0
n43406250a,noon,grocery,sauces,bbq sauce - 300grams,71.75,choice,300,1.0,2026-06-25,300.0
zfcdd7883c9c51b3e9641z,noon,grocery,sauces,bbq sauce gold - 1 kg,519.0,naturesta,1000,1.0,2026-06-25,1000.0
zd1c6a351cbd84871cbc9z,noon,grocery,sauces,ma-yo sauce 200g,90.0,durra,200,1.0,2026-06-25,200.0
z1aae2120e73ae03b9ffez,noon,grocery,sauces,mustard sauce bucket - 5 kg,384.25,add-me,5,1.0,2026-06-25,5000.0
z150df284a00698eb56d2z,noon,grocery,sauces,spicy bbq sauce - 79 gram,81.0,naturesta,79,1.0,2026-06-25,79.0
zf0c143f137b8308397ecz,noon,grocery,sauces,hot buffalo sauce - diet sauce 1 kg,631.0,naturesta,1000,1.0,2026-06-25,1000.0
za57b030ae55c3f8b9694z,noon,grocery,sauces,"red curry paste 400g | authentic thai curry paste for curries, stir-fry & marinades",370.0,bysri,400,1.0,2026-06-25,400.0
z2b1227e8ae333524019cz,noon,grocery,sauces,"yellow curry paste 400g | authentic thai curry paste for curries, stir-fry & marinades",370.0,bysri,400,1.0,2026-06-25,400.0
z54650810ea59e30a6395z,noon,grocery,sauces,sweet chili 385 g,66.0,lavida,385,1.0,2026-06-25,385.0
z6ded67375929095b520fz,noon,grocery,sauces,saegh sweet chili sauce 280 g,60.0,saegh,280,1.0,2026-06-25,280.0
z480c79956efd5432901bz,noon,grocery,sauces,mustard 355 g,55.0,lavida,355,1.0,2026-06-25,355.0
n28727603a,noon,grocery,sauces,pure tomato juice 1liters,59.25,juhayna,1000,1.0,2026-06-25,1000.0
z0a262bdc636b35c7d12cz,noon,grocery,sauces,"durra tomato ketchup  premium quality, rich tomato flavor, 500g",84.99,durra,500,1.0,2026-06-25,500.0
z893b71016cf45a2d8244z,noon,grocery,sauces,mango premium natural sauce 750 gm,170.0,asmacup,750,1.0,2026-06-25,750.0
zd4961193c00533032c23z,noon,grocery,sauces,bbq 340 grams,210.0,healthy & tasty,340,1.0,2026-06-25,340.0
zd76ab5d4cc9421282994z,noon,grocery,sauces,pomegranate molasses squeeze - 500 ml,355.0,yamama,500,1.0,2026-06-25,500.0
n29595690a,noon,grocery,sauces,minced natural garlic 200grams,60.5,gold alex,200,1.0,2026-06-25,200.0
z0f557183b70fce9a481bz,noon,grocery,sauces,"chili & garlic sauce 700ml  spicy asian sauce for stir fry, marinades & dipping",350.0,mr.hung,700,1.0,2026-06-25,700.0
zf94e0d3f20feb2759307z,noon,grocery,sauces,umami light soy sauce,94.0,haday,500,1.0,2026-06-25,500.0
z3003d29e628379e76730z,noon,grocery,sauces,umami light soy sauce,53.0,haday,150,1.0,2026-06-25,150.0
zcf162bc8296987e41204z,noon,grocery,sauces,samyang buldak korean spicy hot chicken flavor sauce back of 2x - carbonara - original 3* 200g,1099.0,samyang,600,1.0,2026-06-25,600.0
zd4767475d3f2eb564857z,noon,grocery,sauces,mustard sauce - diet sauce 1 kg,596.0,naturesta,1000,1.0,2026-06-25,1000.0
zf99aaabf3a6e71c256f8z,noon,grocery,sauces,ketchup 380g,38.0,lavida,380,1.0,2026-06-25,380.0
n39930966a,noon,grocery,sauces,mustard 400grams,64.0,lavida,400,1.0,2026-06-25,400.0
n53320334a,noon,grocery,sauces,taco topping sauce medium roast 230grams single,129.5,poco loco,230,1.0,2026-06-25,230.0
zec4f3a5e25b058583d3ez,noon,grocery,sauces,mayo mayonnaise sauce 380 g,130.0,durra,380,1.0,2026-06-25,380.0
zc52e42e8062f9c0e53bbz,noon,grocery,sauces,saegh pomegranate molasses 550 g,110.0,saegh,550,1.0,2026-06-25,550.0
n41989241a,noon,grocery,sauces,light soy sauce 320ml single,143.75,tai hua,320,1.0,2026-06-25,320.0
z452e32451ba2202ba19ez,noon,grocery,sauces,durra tomato paste - 365g glass jar | rich texture & authentic natural taste,64.99,durra,365,1.0,2026-06-25,365.0
n29042934a,noon,grocery,sauces,mustard sauce 250grams,36.75,mc sauce,250,1.0,2026-06-25,250.0
z3fa7c0ba3df83939f190z,noon,grocery,sauces,mustard diet sauce 266 grams,180.0,naturesta,266,1.0,2026-06-25,266.0
z9b0848164b2a8e09f610z,noon,grocery,sauces,superior light soy sauce- 150 ml,85.0,haday,150,1.0,2026-06-25,150.0
z36946f324e2fbdd05607z,noon,grocery,sauces,hand crafted hot sauce pesto hot savce 200 gm,250.0,felfelaty,200,1.0,2026-06-25,200.0
z8e0bccd13aed6b06bb46z,noon,grocery,sauces,original ketchup - diet sauce 79 grams,47.0,naturesta,79,1.0,2026-06-25,79.0
zc000271b1ede7cdad3dbz,noon,grocery,sauces,concentrated pomegranate 340gm molasses,94.95,choice,340,1.0,2026-06-25,340.0
n52986118a,noon,grocery,sauces,real mayonnaise garlic 400grams single,211.95,american garden,400,1.0,2026-06-25,400.0
z1ba4f17700e1e5572952z,noon,grocery,sauces,smart value lemon juice substitute 250ml,34.0,smart value,250,1.0,2026-06-25,250.0
zc0bb1d4ec71023a20f6dz,noon,grocery,sauces,coffee premium sauce 225 gm,85.0,asmacup,225,1.0,2026-06-25,225.0
n49538628a,noon,grocery,sauces,black food coloring gel 30ml,38.0,dobella,30,1.0,2026-06-25,30.0
zdf6455b7c4ac0a5e4b21z,noon,grocery,sauces,strawberry concentrated premium sauce 750 gm,155.0,asmacup,750,1.0,2026-06-25,750.0
z9a6158be359f22185529z,noon,grocery,sauces,mayonnaise classic 200 grams,52.0,good france,200,1.0,2026-06-25,200.0
z633322dc6d4af023248fz,noon,grocery,sauces,sriracha-cha suace 260 gm - pack of 3,239.76,miam,780,1.0,2026-06-25,780.0
z7bd257113d4dd5e02f19z,noon,grocery,sauces,pomegranate molasses to improve the digestive system 250ml,99.1,elhawag,250,1.0,2026-06-25,250.0
z05d4b197453c406dcb16z,noon,grocery,sauces,tomato & mushroom sauce jar 210ml,129.5,panzani,190,1.0,2026-06-25,190.0
z94d6c3a953c9dbe37432z,noon,grocery,sauces,100g dried grated onion,67.0,shana,100,1.0,2026-06-25,100.0
z985f603c91f06ab450c0z,noon,grocery,sauces,sriracha sauce 340 grams bundle,600.0,healthy & tasty,320,1.0,2026-06-25,480.82792874896444
zf4e7747f0b7b142efd30z,noon,grocery,sauces,soy sauce for seafood- 450 ml,195.0,haday,450,1.0,2026-06-25,450.0
z641971d16a9171e3d421z,noon,grocery,sauces,ketchup 340 grams bundle,600.0,healthy & tasty,380,1.0,2026-06-25,380.0
n47707258a,noon,grocery,sauces,pomegranate molasses 350ml,78.0,daria,350,1.0,2026-06-25,350.0
n34976234a,noon,grocery,sauces,mustard sauce 5kg,379.25,giardino,5,1.0,2026-06-25,5000.0
n27747738a,noon,grocery,sauces,concentrated lemon 330ml,71.0,yamama,330,1.0,2026-06-25,330.0
z1672662c9324ef07c720z,noon,grocery,sauces,"alwalimah kabsa spice mix, 300g | authentic middle eastern seasoning blend for rice, chicken & meat dishes | traditional saudi flavor",541.0,al walimah,300,1.0,2026-06-25,300.0
z4818f8da6baa75b8c047z,noon,grocery,sauces,smokey chipotle bbq sauce - 5 kg,2304.0,naturesta,5,1.0,2026-06-25,5000.0
n43894907a,noon,grocery,sauces,cherry tomato with olives bruschetta sauce 200grams,339.25,agromonte,200,1.0,2026-06-25,200.0
zf80f4aecafc5a190c6b5z,noon,grocery,sauces,light soy sauce - 250 ml,79.95,gardenia,250,1.0,2026-06-25,250.0
za88b1031b2015948e8d6z,noon,grocery,sauces,natural pomegranate molasses 250 ml,95.0,elhawag,250,1.0,2026-06-25,250.0
z6118157a19dbbc527736z,noon,grocery,sauces,super hot sauce 79 gram,81.0,naturesta,79,1.0,2026-06-25,79.0
z8d97c4a209a1e95c2e4ez,noon,grocery,sauces,cold ketchup sauce 7g,194.0,bubuzy,1750,1.0,2026-06-25,1750.0
n41989240a,noon,grocery,sauces,dark soy sauce 320ml single,163.5,tai hua,320,1.0,2026-06-25,320.0
zf6cfc9bac2eeac42b9e9z,noon,grocery,sauces,chili mayo mayonnaise sauce 380 g,116.0,durra,380,1.0,2026-06-25,380.0
z6136025c8c8cfc7cdfc1z,noon,grocery,sauces,tomato vinaigrette dressing - 210 gram,141.0,naturesta,210,1.0,2026-06-25,210.0
zab926239da994a5676caz,noon,grocery,sauces,hot chili sauce and lemon - diet sauce 180 grams,187.0,naturesta,180,1.0,2026-06-25,180.0
zda934863f0444aa9a108z,noon,grocery,sauces,hot sriracha sauce - diet sauce 1 kg,631.0,naturesta,1000,1.0,2026-06-25,1000.0
n39019291a,noon,grocery,sauces,soy sauce 500ml,263.0,heinz,500,1.0,2026-06-25,500.0
z14e9dd62745a74f647ddz,noon,grocery,sauces,"durra mustard sauce squeeze bottle 290g  premium smooth mustard for sandwiches, hot dogs, burgers & fast food  rich flavor, ready to use, easy squeeze packaging",69.99,durra,290,1.0,2026-06-25,290.0
za77ff0d461e44a26c9e6z,noon,grocery,sauces,easy dip sweet & sour sauce - 310g squeeze bottle | perfect for dipping and stir-fry,79.9,easy dip,310,1.0,2026-06-25,310.0
zad2df559fbb28f76097az,noon,grocery,sauces,ketchup spicy - 5 kg,2185.0,naturesta,5,1.0,2026-06-25,5000.0
z195c789a23fb1640c2e0z,noon,grocery,sauces,kdd tomato paste - pack of 2 (135g each) | 100% natural & no added salt | premium quality puree,199.95,kdd,270,1.0,2026-06-25,270.0
z7ee1e7ea4d646098165cz,noon,grocery,sauces,sauce wings and buffalo dip - 180 gram,187.0,naturesta,180,1.0,2026-06-25,180.0
n29595819a,noon,grocery,sauces,superior dark soy sauce 500ml,263.0,heinz,500,1.0,2026-06-25,500.0
n29595821a,noon,grocery,sauces,classic soya sauce 150ml,132.0,heinz,150,1.0,2026-06-25,150.0
n47696700a,noon,grocery,sauces,bbq sauce-chili sauce 250ml,134.0,remia,250,1.0,2026-06-25,250.0
n30328293a,noon,grocery,sauces,ketchup mayo 400grams,72.75,good france,400,1.0,2026-06-25,400.0
z4980f831114c814ef59ez,noon,grocery,sauces,tomato puree sauce 800g,95.0,saegh,800,1.0,2026-06-25,800.0
z378296018a044baf6221z,noon,grocery,sauces,"durra hot pepper paste 370g  authentic middle eastern red chili paste, rich flavor & spicy taste, premium quality paprika paste for cooking, marinades & sauces",80.0,durra,370,1.0,2026-06-25,370.0
z25960db2b73cb90e6163z,noon,grocery,sauces,original hot sauce - diet sauce 1 kg,631.0,naturesta,1000,1.0,2026-06-25,1000.0
z6a7538d60fccdfeacd81z,noon,grocery,sauces,puree tomato herbs & garlic - 210 gram,127.0,naturesta,210,1.0,2026-06-25,210.0
za11c7cd1a62765385b25z,noon,grocery,sauces,rana classic hot sauce with aged peppers and lemon - 474g,350.0,rana,474,1.0,2026-06-25,474.0
z0c223b5ade735b9c6147z,noon,grocery,sauces,burger sauce 380 g,167.0,durra,380,1.0,2026-06-25,380.0
z0aac88afad4ffa239bbcz,noon,grocery,sauces,light mayonnaise - 400 ml,211.95,american garden,400,1.0,2026-06-25,400.0
n30328300a,noon,grocery,sauces,harissa dressing 400grams,87.0,good france,400,1.0,2026-06-25,400.0
n12281285a,noon,grocery,sauces,lemon juice substitute 1liters,113.75,yamama,1000,1.0,2026-06-25,1000.0
zd35485ba8f75cc87e9eaz,noon,grocery,sauces,honey mustard 340 g,70.0,lavida,340,1.0,2026-06-25,340.0
n30328299a,noon,grocery,sauces,cheddar sauce 400grams,122.0,good france,400,1.0,2026-06-25,400.0
n34976221a,noon,grocery,sauces,hot tomato ketchup 320grams,42.5,giardino,320,1.0,2026-06-25,320.0
z7114c6c9f723f7fa0bb3z,noon,grocery,sauces,sweet chili sauce 340 grams,210.0,healthy & tasty,340,1.0,2026-06-25,340.0
z8bfe1ee691a9070aa87bz,noon,grocery,sauces,chocolate dark sauce squeeze - 480 gm,135.0,asmacup,480,1.0,2026-06-25,480.0
z0d87390cbbf5604449ffz,noon,grocery,sauces,"crystal original hot sauce, authentic cayenne pepper sauce, 88 ml bottle",129.0,crystal,88,1.0,2026-06-25,88.0
z07a14ddfba172669109dz,noon,grocery,sauces,hot sauce chipotle - 79 gram,81.0,naturesta,79,1.0,2026-06-25,79.0
z0828c306ae7392603863z,noon,grocery,sauces,"kdd béchamel sauce 1l  creamy white cooking sauce for pasta, lasagna & baked dishes  ready to use cooking sauce",616.25,kdd,1000,1.0,2026-06-25,1000.0
zda66b77cfa03a4f28210z,noon,grocery,sauces,dark soy sauce - 250 ml,79.95,sun garden,250,1.0,2026-06-25,250.0
n38793018a,noon,grocery,sauces,olive pasta sauce 360grams,94.75,puidor,360,1.0,2026-06-25,360.0
zd87a7fb20c3ff37db0f6z,noon,grocery,sauces,mustard sauce 5 kg,385.5,chefy mix,5,1.0,2026-06-25,5000.0
n38793020a,noon,grocery,sauces,lebanese cooking sauce 360grams,94.75,puidor,360,1.0,2026-06-25,360.0
z5e81d654cb5a1603d68cz,noon,grocery,sauces,squeeze bottle mustard 300 gm,47.75,bubuzy,300,1.0,2026-06-25,300.0
z3b1c059b340523524040z,noon,grocery,sauces,puree tomato salt pepper & onion - 210 gram,127.0,naturesta,210,1.0,2026-06-25,210.0
z9b0501c09bae743f9f8dz,noon,grocery,sauces,sweet chili sauce 900ml,159.0,sun garden,900,1.0,2026-06-25,900.0
z42b78141dc5a54e77a25z,noon,grocery,sauces,"sweet chili sauce with pineapple 700ml  asian fruity sauce for stir fry, marinades & dipping",350.0,mr.hung,700,1.0,2026-06-25,700.0
n52996297a,noon,grocery,sauces,sesame oil 250ml single,280.0,nabtah,250,1.0,2026-06-25,250.0
z5c255bac06a10d845b04z,noon,grocery,sauces,sweet chili sauce bucket 3.5 kg,422.25,add-me,3,1.0,2026-06-25,3500.0
z43ebba8bcb41db0efc02z,noon,grocery,sauces,sriracha hot chili sauce  squeeze bottle 220ml | thai spicy sauce,200.0,mr.hung,220,1.0,2026-06-25,220.0
z36957c2735ee0c48f32ez,noon,grocery,sauces,"kdd bechamel sauce (500ml)  ready-to-use creamy white sauce  rich & velvety texture for pasta bechamel, lasagna, and gratins  long-life uht liquid base",369.75,kdd,500,1.0,2026-06-25,500.0
z1f43abc2d584dda1d967z,noon,grocery,sauces,hot sauce chipotle - 180 gram,195.0,naturesta,180,1.0,2026-06-25,180.0
zf536e55f6094b83d803dz,noon,grocery,sauces,rana hot sauce  pack of 3 bottles  strong spicy flavor for daily use  imported product,330.0,rana,3,1.0,2026-06-25,3.0
z320796bf6f709379ff0az,noon,grocery,sauces,bbq 340 grams bundle,600.0,healthy & tasty,79,1.0,2026-06-25,79.0
zbf8047c839cce6fd404dz,noon,grocery,sauces,sweet chili sauce bottle235ml,227.0,real thai,235,1.0,2026-06-25,235.0
z143f81e491d6467d9cc8z,noon,grocery,sauces,bbq sauce 310g,45.0,bubuzy,310,1.0,2026-06-25,310.0
n29595820a,noon,grocery,sauces,bbq sauce 370grams,246.0,heinz,370,1.0,2026-06-25,370.0
z52eb06615c1edbe25b11z,noon,grocery,sauces,super hot sauce - 180 gram,195.0,naturesta,180,1.0,2026-06-25,180.0
zee7a507d4273ccc2e080z,noon,grocery,sauces,superior light soy sauce 500 ml,163.0,royal arm,70,1.0,2026-06-25,70.0
zc007a2d9adab26393b2fz,noon,grocery,sauces,easy dip sriracha sauce - 340g - hot chili all-purpose dipping & seasoning sauce,79.9,easy dip,340,1.0,2026-06-25,340.0
z7a3d74d9d2a65d48976dz,noon,grocery,sauces,ketchup sauce 340 grams,43.5,chefy mix,340,1.0,2026-06-25,340.0
n42868023a,noon,grocery,sauces,sriracha green chilli sauce 200ml single,182.0,flying goose,200,1.0,2026-06-25,200.0
z7963a2319bd1ed901a16z,noon,grocery,sauces,thai sriracha chili sauce 430ml,240.0,real thai,430,1.0,2026-06-25,430.0
z247b3ce9ff37557e5ef9z,noon,grocery,sauces,pickled hot chili with glass bottle - 370 grams,53.0,gardenia,370,1.0,2026-06-25,370.0
za067db2def4da51f971az,noon,grocery,sauces,dark soy sauce - 150 ml,51.0,sun garden,150,1.0,2026-06-25,150.0
n44423698a,noon,grocery,sauces,sweet chili sauce 700ml single,226.0,sunlee,700,1.0,2026-06-25,700.0
z93f45665d0a13049a88bz,noon,grocery,sauces,green hot sauce - diet sauce 1 kg,631.0,naturesta,1000,1.0,2026-06-25,1000.0
n28676070a,noon,grocery,sauces,soy sauce 300ml,164.0,yamama,300,1.0,2026-06-25,300.0
zecf7ab884c9e1c635e6az,noon,grocery,sauces,"sweet chili sauce 700ml tangy spicy asian sauce for stir-fry, dipping & marinades",350.0,mr.hung,700,1.0,2026-06-25,700.0
z4d359546f9d94d584fe3z,noon,grocery,sauces,light soy sauce - 150 ml,51.0,sun garden,300,1.0,2026-06-25,300.0
zf0804efc8a2e91d3ced6z,noon,grocery,sauces,mayonnaise classic 385gm,100.0,lavida,385,1.0,2026-06-25,385.0
zae19a254b794585285aez,noon,grocery,sauces,rana hot sauce  pack of 2 bottles  rich spicy flavor for cooking & serving  imported product,240.0,rana,2,1.0,2026-06-25,2.0
zb4b2a8f7a1c71fa18535z,noon,grocery,sauces,bbq sauce bucket - 5 kg,383.0,add-me,5,1.0,2026-06-25,5000.0
n43406301a,noon,grocery,sauces,liquid lemon juice - 250ml,45.5,choice,250,1.0,2026-06-25,250.0
n43894912a,noon,grocery,sauces,green olives bruschetta sauce 200grams,339.25,agromonte,200,1.0,2026-06-25,200.0
zca09537277e47b922bf0z,noon,grocery,sauces,bbq sauce gold - 5 kg,2304.0,naturesta,5,1.0,2026-06-25,5000.0
za8a0834f42e90c38aaafz,noon,grocery,sauces,sauce wings and buffalo dip - 1 kg,908.0,naturesta,1000,1.0,2026-06-25,1000.0
n43894902a,noon,grocery,sauces,norma pasta sauce of cherry tomato and eggplant 260grams,190.25,agromonte,260,1.0,2026-06-25,260.0
z26ba4398bfe291e3d000z,noon,grocery,sauces,sweet chili sauce 340 grams bundle,600.0,healthy & tasty,320,1.0,2026-06-25,480.82792874896444
z938951f7c69d98cffe43z,noon,grocery,sauces,durra barbecue sauce - 290g - premium smoky flavor for grilling and dipping,65.0,durra,290,1.0,2026-06-25,290.0
n29779225a,noon,grocery,sauces,barbecue sauce 570grams,300.0,heinz,570,1.0,2026-06-25,570.0
za42193b91d27b2b601daz,noon,grocery,sauces,spicy bbq sauce - 5 kg,2304.0,naturesta,5,1.0,2026-06-25,5000.0
z7fdb4f87d0969100acdbz,noon,grocery,sauces,saegh pomegranate molasses 275 g,62.0,saegh,275,1.0,2026-06-25,275.0
z5d155ae9ff69652ed439z,noon,grocery,sauces,"rana jalapeño hot sauce  spicy green chili sauce with tangy flavor | pack of 3 bottles | perfect for tacos, burgers, pizza & grilled foods | authentic hot pepper taste",288.0,rana,3,1.0,2026-06-25,3.0
zbe2aee45f295edeb14efz,noon,grocery,sauces,85% yellow ghost sauce,250.0,felfelaty,200,1.0,2026-06-25,200.0
z65e9c6ccc8f431186205z,noon,grocery,sauces,honey mustard sauce 340 grams bundle,600.0,healthy & tasty,266,1.0,2026-06-25,266.0
z5929adc96d1eaafbc4faz,noon,grocery,sauces,"rana extra hot sauce 100g pack of 2  spicy chili pepper sauce, bold flavor hot sauce for pizza, burgers, shawarma & snacks",199.98,rana,200,1.0,2026-06-25,200.0
z504254d11fa9a64caf38z,noon,grocery,sauces,"rana original chili sauce, authentic saudi spicy sauce for dipping & cooking, 100ml bottle",139.0,rana,100,1.0,2026-06-25,100.0
zb5667a1170ce0b21dbbcz,noon,grocery,sauces,rana hot sauce - 474 ml,288.0,rana,474,1.0,2026-06-25,474.0
z54913006fb5ddd9b6ea9z,noon,grocery,sauces,harissa chilli 355 gm,43.0,lavida,355,1.0,2026-06-25,355.0
z71f7173528923dd8a37cz,noon,grocery,sauces,????? ??????? ????? ??????? 800 ????,123.0,unknown,800,1.0,2026-06-25,800.0
z41ce5302dceb5b04c88fz,noon,grocery,sauces,??? ???? ???? ??? ???? 480 ??,130.0,??????,480,1.0,2026-06-25,480.0
z94f8cce6110e1a32b006z,noon,grocery,sauces,heinz hot tomato ketchup - 285g - pack of 2,177.0,heinz,570,1.0,2026-06-25,570.0
z9fdef82f5050d06c4f9cz,noon,grocery,sauces,??? ????? ?????  800 ???? × 3 ????? | ????? ????? ???? ???? ??? ?????,299.99,unknown,2,1.0,2026-06-25,2400.0
z544387540fa5a18a3956z,noon,grocery,sauces,durra tomato paste double concentrate  4400g | rich & thick tomato paste for cooking,425.0,durra,4,1.0,2026-06-25,4400.0
z3485bf79b5313f0429e1z,noon,grocery,sauces,al tayebat pro sauce cold ketchup - 500 gm,49.99,generic,500,1.0,2026-06-25,500.0
zdd539e3c317df621cb53z,noon,grocery,sauces,???????? ?????? ???? ??? - 1 ???,485.0,????????,1000,1.0,2026-06-25,1000.0
za6aa45c37e54fd17d2d3z,source,grocery,sauces,guilt free sauce - zero added sugar - berries - 350ml,200.0,organic nation,350,1.0,2026-06-25,350.0
z3348ebd755c3e6388c39z,noon,grocery,sauces,????? ???? ???? 400 ??  ????? ???? ???????? ???? ?????? ??????? ???? ??????????,370.0,??????,400,1.0,2026-06-25,400.0
z9a65c3593fe664a61166z,noon,grocery,sauces,???? ???? ???????? ?????? ?????? 125 ??,125.0,???????,125,1.0,2026-06-25,125.0
z16eea1b218918a3d1142z,noon,grocery,sauces,durra tomato paste  premium quality  rich natural flavor  2.8 kg family size can,270.0,durra,2,1.0,2026-06-25,2800.0
zf987dde72f1fe9fe78acz,noon,grocery,sauces,pizza & pasta sauce - 340 gm,75.0,easy dip,340,1.0,2026-06-25,340.0
z2c97357c068e23457d15z,noon,grocery,sauces,altayebat bbq sauce 250ml,54.99,altayebat,250,1.0,2026-06-25,250.0
z568fd03905f629529edaz,noon,grocery,sauces,???? ??? ???? ??? 280 ????,57.0,????,280,1.0,2026-06-25,280.0
z43efdefa3ffaf5ed2a70z,noon,grocery,sauces,????? ????? ???? ??????????? 480 ??,145.0,??????,480,1.0,2026-06-25,480.0
z000316e4b525960c78aaz,noon,grocery,sauces,???? 350 ?? ??????,70.0,??????,350,1.0,2026-06-25,350.0
z13de8c5980ab0008b8dcz,noon,grocery,sauces,black olive paste with hot pepper 300grams (pack of 2),59.0,wadi food,320,1.0,2026-06-25,480.82792874896444
zcee4c64150f47b0a8e80z,noon,grocery,sauces,???? ??? 250 ??,99.0,????,250,1.0,2026-06-25,250.0
z46f3cc2c71e607df6588z,noon,grocery,sauces,??? ???? ?????? - 3.25 ???,531.25,?? ??,3,1.0,2026-06-25,3250.0
z8a9a09988f18b7e47b38z,noon,grocery,sauces,cheddar daddy sauce 280 gm - pack of 3,288.36,miam,840,1.0,2026-06-25,840.0
z3e9bd4c5517014c803a4z,noon,grocery,sauces,"wasabi paste sachets 2.5g pack of 10 for sushi, sashimi, seafood, noodles and meals",90.0,generic,10,1.0,2026-06-25,10.0
z01b02f9e91ecc369a04dz,noon,grocery,sauces,hand crafted hot sauce lemon 200 gm,250.0,felfelaty,200,1.0,2026-06-25,200.0
z59879e6b94290e631ed2z,noon,grocery,sauces,natural tahini - 700 gm - no additives or preservatives,195.0,alloloa,320,1.0,2026-06-25,480.82792874896444
z40e3eaa8c136247af563z,noon,grocery,sauces,alternative lemon sour - 250 ml,65.5,sun garden,500,1.0,2026-06-25,500.0
ze6726e79667393360dc2z,noon,grocery,sauces,"sweet & sour sauce 700ml | tangy fruity asian sauce for stir-fry, marinades & dipping",350.0,mr.hung,700,1.0,2026-06-25,700.0
z9e2c994ffedde84e8be7z,noon,grocery,sauces,heinz dynamite sauce  225ml,233.0,heinz,225,1.0,2026-06-25,225.0
n38961002a,noon,grocery,sauces,tomato paste tin 3kg,248.0,wadi food,3,1.0,2026-06-25,3000.0
