sku,source,category,sub_category,product_type,product_name,brand,price,price_per_unit,number_of_items,item_weight_grams,date
Z28400162478B8ED70B17Z,noon,Grocery,salt,Sugar,Suessli German Sweetener Tablets 1200pcs in Dispenser - Lactose Free Recipe - Imported from Germany,Suessli,347.0,347.0,1.0,,2026-05-25
ZFA6F28EBEEDD095020D8Z,noon,Grocery,salt,Sugar,Stevia Pure Time 200 g,Stevia Pure Time,185.0,185.0,1.0,200.0,2026-05-25
N52405007A,noon,Grocery,salt,Sugar,Sukker Diet 30 Sachets- 2 Spoonful -Diet Sugar Sweetener 30grams,Mozn,70.0,70.0,1.0,,2026-05-25
ZE3782DF275712F09C3E0Z,noon,Grocery,salt,Sugar,Stevia sugar 80g (herb),Shana,73.0,73.0,1.0,80.0,2026-05-25
ZBD6AC40D27573F479334Z,noon,Grocery,salt,Sugar,Sweetener From Stevia Leaves Healthy And Tasty 100 Sachets250grams with mug free,Steviana,550.0,550.0,1.0,,2026-05-25
ZB5643E0985286FF30A37Z,noon,Grocery,salt,Sugar,Brown Sugar 100 Sheets 400grams,Imtenan,76.0,76.0,1.0,100.0,2026-05-25
Z6714486582E8828916E1Z,noon,Grocery,salt,Sugar,Stevia Diet Sugar Zero Calories 50 Sachets,Rich Diet,85.0,85.0,1.0,,2026-05-25
ZD5CAD4F23CF3CAEED193Z,noon,Grocery,salt,Sugar,"Better Taste Stevia Liquid drops, 20ml",Better Taste,153.0,153.0,1.0,20.0,2026-05-25
ZA5C1509F7B86BDB48192Z,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal 100 stick 1 gram,Sweetal,120.0,120.0,1.0,,2026-05-25
N30522023A,noon,Grocery,salt,Sugar,White Sugar 1kg,Rehana,50.0,50.0,1.0,1000.0,2026-05-25
Z935951562AA4D30680C2Z,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal stevia 50 sachet,Sweetal,95.0,95.0,1.0,,2026-05-25
Z4673F6CAC51B8E3BB05DZ,noon,Grocery,salt,Sugar,Steviadiet 300gm jar,Steviadiet,135.0,135.0,1.0,300.0,2026-05-25
ZAA66BA43F799D663518BZ,noon,Grocery,salt,Sugar,Sweet&Slim 100 Sachets STEVIA,Stevia,150.0,150.0,1.0,,2026-05-25
Z1AB2A731BE1BE8135E98Z,noon,Grocery,salt,Sugar,Classic MonkFruit and Erythritol Sweetener - 100 Sachet,Lakanto,240.0,240.0,1.0,,2026-05-25
Z5FBE6F102B8273A5B0EFZ,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal 100 tab,Sweetal,70.0,70.0,1.0,,2026-05-25
ZF47837E6C4FDADAAF66EZ,noon,Grocery,salt,Sugar,Sweetal Stevia Diet Sugar 25 Stick,Sweetal,55.0,55.0,1.0,,2026-05-25
ZA6716CAF5EE56BA661A9Z,noon,Grocery,salt,Sugar,Stevia Diet Sugar Zero Calories 250g Jar,Rich Diet,220.0,220.0,1.0,250.0,2026-05-25
N52405011A,noon,Grocery,salt,Sugar,Sukker Stevia 30 Sachets- 2 Spoonful-Diet Sugar Sweetener 60grams,Mozn,95.0,95.0,1.0,,2026-05-25
ZAA1E7E43D79E69719667Z,noon,Grocery,salt,Sugar,Stevia Pure Time 220 Tablets,Stevia Pure Time,180.0,180.0,1.0,,2026-05-25
Z06FEBDFBAA247B65B355Z,noon,Grocery,salt,Sugar,white sugar 5 kg,Saltana,220.0,220.0,1.0,5000.0,2026-05-25
Z4B1E4542CF0303306F06Z,noon,Grocery,salt,Sugar,Rich Sugar Natural Fruit Fructose – Box of 100 Sachets,Rich Diet,165.31,165.31,1.0,,2026-05-25
Z618E870CFC0B968A93A7Z,noon,Grocery,salt,Sugar,Rich Almond Sugar Substitute – Box of 75 Hanging Sachets,Rich Diet,80.0,80.0,1.0,,2026-05-25
Z575FBB6DD7C96C084733Z,noon,Grocery,salt,Sugar,PURE TIME STEVIA 200 GM,Stevia,193.0,193.0,1.0,200.0,2026-05-25
Z05288297EB8E26503081Z,noon,Grocery,salt,Sugar,Sweetener From Stevia Leaves Healthy And Tasty 50 Sachets 125grams,Steviana,350.0,350.0,1.0,,2026-05-25
N52343966A,noon,Grocery,salt,Sugar,Sweetener Tablets 1200 Sticks 72grams,Mivolis,343.0,343.0,1.0,,2026-05-25
Z5D87B56412399D2057D8Z,noon,Grocery,salt,Sugar,Sweetener Tablets 1200 Sticks 72 gm,Mivolis,285.0,285.0,1.0,,2026-05-25
Z146A781C31B8F0138151Z,noon,Grocery,salt,Sugar,Classic MonkFruit and Erythritol Sweetener - 454g,Lakanto,340.0,340.0,1.0,454.0,2026-05-25
Z7FCE3E7084799DE1A790Z,noon,Grocery,salt,Sugar,Offer 2 Diet Sugar Sweetener Stevia 96 Sachets x 2Gram- 2 Spoonful,Mozn,180.0,180.0,1.0,,2026-05-25
Z0105B3A9415D9E9C4F2AZ,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal jar 250 grams,Sweetal,150.0,150.0,1.0,250.0,2026-05-25
ZE811A1383CAE90F86285Z,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal 300 tab,Sweetal,140.0,140.0,1.0,,2026-05-25
N51084544A,noon,Grocery,salt,Sugar,Diet Sugar Sweetener 1200 Sticks 72grams,Mivolis,280.0,280.0,1.0,,2026-05-25
N52405012A,noon,Grocery,salt,Sugar,Sukker Stevia Powder -Diet Sugar Sweetener 200grams,Mozn,170.0,170.0,1.0,200.0,2026-05-25
Z5C57A0FE0FBEB7449ABAZ,noon,Grocery,salt,Sugar,sweetal diet sugar sweetal 50 Sachet 2 grams,Sweetal,95.0,95.0,1.0,,2026-05-25
Z2925573B59A62C2A7402Z,noon,Grocery,salt,Sugar,Classic MonkFruit and Erythritol Sweetener - 235g,Lakanto,180.0,180.0,1.0,235.0,2026-05-25
Z2C5F118A0810E99D6A4AZ,noon,Grocery,salt,Sugar,Sweetal diet sugar sweetal 75 Sachet 1 gram,Sweetal,95.0,95.0,1.0,,2026-05-25
Z8E6C741B98919F5D4FCDZ,noon,Grocery,salt,Sugar,Rich Sugar Stevia 150 Packets,Rich Diet,190.0,190.0,1.0,,2026-05-25
ZB592FDDAD475B4793B77Z,noon,Grocery,salt,Sugar,Rich Sugar Substitute – Almond Sugar – 150 Sachets Box – 2 Sachets per Serving,Rich Diet,150.0,150.0,1.0,,2026-05-25
ZBAE2C5A984F08E975562Z,noon,Grocery,salt,Sugar,"Rich sugar substitute, 150 packets, spoon",Rich Diet,140.0,140.0,1.0,,2026-05-25
Z813186807BFD3DB92EA7Z,noon,Grocery,salt,Sugar,Bliss Sweetner - Zero Calorie Sweetener - 30 Sachets,Organic Nation,65.0,65.0,1.0,,2026-05-25
ZC67FE6EA6D4CDECC496FZ,noon,Grocery,salt,Sugar,Stevia Original 50 Stick Packs,Limitless,152.0,152.0,1.0,,2026-05-25
Z619BCE572EDDD16A98ADZ,noon,Grocery,salt,Sugar,Sugar diet 1200 tablets -72gm,Mivolis,279.0,279.0,1.0,,2026-05-25
ZFAE9166159BCD6C6FBEFZ,noon,Grocery,salt,Sugar,Rich Sugar Natural Fruit Fructose – Box of 250 Sachets,Rich Diet,80.0,80.0,1.0,250.0,2026-05-25
ZF816368170C74E8A057AZ,noon,Grocery,salt,Sugar,Steviana Natural Sweetener – 100 Sachets – Healthy Sugar Substitute from Stevia Leaves,Steviana,865.0,865.0,1.0,,2026-05-25
N52406600A,noon,Grocery,salt,Sugar,Premium Powder Sugar 1kg,Haboba,42.0,42.0,1.0,1000.0,2026-05-25
Z043C53B7CE0D4CCC8D5DZ,noon,Grocery,salt,Sugar,Tropicana Slim Low Calorie Sweetener - Sugar Substitute - 100 Sachets,Tropicana,850.0,850.0,1.0,,2026-05-25
Z4A43C5A4230CCB8FAAC5Z,noon,Grocery,salt,Sugar,Sucralose 250 g – Sugar Alternative,Rich Diet,200.0,200.0,1.0,250.0,2026-05-25
Z6CBF7A0B098730818A98Z,noon,Grocery,salt,Sugar,Monk fruit sugar 50 sticks,Right Nutrition,110.0,110.0,1.0,,2026-05-25
Z0DC8C9E724B0AD5616D2Z,noon,Grocery,salt,Sugar,Stevia Natural Sweetener 100 Tablets,Sekem,92.0,92.0,1.0,,2026-05-25
Z5503A69EEF75304D6069Z,noon,Grocery,salt,Sugar,Rich Brown Sugar 250g Box,Rich Diet,55.0,55.0,1.0,250.0,2026-05-25
Z5C6559B98ADEE3169AF7Z,noon,Grocery,salt,Sugar,Rich Sugar Stevia 75 Packets,Rich Diet,105.23,105.23,1.0,,2026-05-25
Z5F7CC2C0ED74BDB8BA9DZ,noon,Grocery,salt,Sugar,Splenda Sugar Alternative Tablets - 100 Tablets,Splendays,191.0,191.0,1.0,,2026-05-25
ZA86A3D48B4CD6F3BEFBCZ,noon,Grocery,salt,Sugar,RICHMIX White Sugar – 120 Easy‑Open 5g Sticks – Premium Hospitality Pack,Rich Mix,99.0,99.0,1.0,600.0,2026-05-25
Z804BC76516F8C966B18EZ,noon,Grocery,salt,Sugar,Stevania Sweetener - Natural Zero Calorie Sweetener - 50 Sachets,Steviana,540.0,540.0,1.0,,2026-05-25
Z460F3EA7FA9720A1F0FCZ,noon,Grocery,salt,Sugar,Imtenan Monk Fruit Sweetener 150g - Pack of 2,Imtenan,437.0,437.0,1.0,300.0,2026-05-25
ZC1EC1D190977792B0F30Z,noon,Grocery,salt,Sugar,Diet Sugar 50 Sachets One Sachet = Two Spoons Of Sugar,No Cal,90.0,90.0,1.0,,2026-05-25
ZF9116685060148F301EFZ,noon,Grocery,salt,Sugar,Rich Diet Brown Sugar 500g Box,Rich Diet,80.0,80.0,1.0,500.0,2026-05-25
Z23434A354467C9E72388Z,noon,Grocery,salt,Sugar,Stevia Pure Time 40 Sachets 80 g,Stevia Pure Time,95.0,95.0,1.0,,2026-05-25
ZC441186AD801EC1A6549Z,noon,Grocery,salt,Sugar,"STEVIANA Sweetener from Natural Stevia Leaves - 100 Sachets (Sugar Substitute, Low Calorie)",Steviana,910.0,910.0,1.0,,2026-05-25
ZD1F83F917FD0DE8E1A3FZ,noon,Grocery,salt,Sugar,Rich white sugar box 120 packs,Rich Diet,97.75,97.75,1.0,,2026-05-25
ZB36B00C68B6620BEAFA1Z,noon,Grocery,salt,Sugar,Steviana Sweetener From Stevia Leaves 50 Sachets Each Pack Of 2 (Imported),Steviana,650.0,650.0,1.0,,2026-05-25
Z5A7BC410617D5DB18DBDZ,noon,Grocery,salt,Sugar,Diet Sugar 300 Tablet,Sweetal,194.0,194.0,1.0,,2026-05-25
Z4F40FBED2D74A45B8D75Z,noon,Grocery,salt,Sugar,Steviana Sweetener From Stevia Leaves 100 Sachets Each Pack Of 2,Steviana,1200.0,1200.0,1.0,,2026-05-25
Z4A7CF51D66C36A1748A0Z,noon,Grocery,salt,Sugar,Sweet & Slim - Stevia 250 Gm,Sweet & Slim,160.0,160.0,1.0,250.0,2026-05-25
N52599059A,noon,Grocery,salt,Sugar,Sweetener 200 Sachets,Stevia,270.0,270.0,1.0,,2026-05-25
ZC4F317F5C3C27C21219BZ,noon,Grocery,salt,Sugar,Stevia Jar - 250 grams,Sekem,255.0,255.0,1.0,250.0,2026-05-25
Z3A7D7CA63C61EEC490DDZ,noon,Grocery,salt,Sugar,Rich white sugar cubes 1 kg,Rich Diet,120.46,120.46,1.0,1000.0,2026-05-25
Z0352E7EA59ECFEA9CFACZ,noon,Grocery,salt,Sugar,Al-Zaeem White Sugar - Value Pack of 10 Bags (1kg each),Alzaeem,473.0,473.0,1.0,10000.0,2026-05-25
ZF44B7DD8E3A083FF5927Z,noon,Grocery,salt,Sugar,Steviana Sugar-Free Stevia Sweetener powder 200g,Steviana,450.0,450.0,1.0,200.0,2026-05-25
ZA650BE0B8EDCD33FA366Z,noon,Grocery,salt,Sugar,coconut sugar  250g,Virco,254.0,254.0,1.0,250.0,2026-05-25
ZAB178D48BD827FFD7765Z,noon,Grocery,salt,Sugar,diet Sugar 1gm 70sachet,Steviadiet,70.0,70.0,1.0,,2026-05-25
ZB18327DD413551C7C526Z,noon,Grocery,salt,Sugar,Suss Stoff German Diet Sugar 1200 Pcs,Belbake,340.0,340.0,1.0,,2026-05-25
Z70FF63C37CC33B14CB38Z,noon,Grocery,salt,Sugar,Mexicana Brown Sugar -500 Gm,Mr. Food,50.95,50.95,1.0,500.0,2026-05-25
ZD59E66ED63B9DB0F75B9Z,noon,Grocery,salt,Sugar,Star diet brown sugar 500gm,Star Diet,85.0,85.0,1.0,500.0,2026-05-25
Z2060E5B6881179DE476EZ,noon,Grocery,salt,Sugar,Sucralose 250 g – Sugar Alternative 2*1,Rich Diet,367.66,367.66,1.0,250.0,2026-05-25
Z52E4630E8C6730965E90Z,noon,Grocery,salt,Sugar,Brown sugar 250gm,Star,60.0,60.0,1.0,250.0,2026-05-25
Z9CEB5ECC66B936DA8E40Z,noon,Grocery,salt,Sugar,suss stoff sweetener 1200 tablets,Suss Stoff,310.0,310.0,1.0,,2026-05-25
Z9CBB2E86CD59910B9530Z,noon,Grocery,salt,Sugar,Stevia – 250g Jar (2 for 1 Offer),Generic,383.53,383.53,1.0,500.0,2026-05-25
Z615EC19D15A5EE752053Z,noon,Grocery,salt,Sugar,Sweetener Tablets 1200 Sticks 72grams,Generic,290.0,290.0,1.0,,2026-05-25
ZDD12B468366358DDB00AZ,noon,Grocery,salt,Sugar,Rich Brown Sugar Bag 100 Packets,Rich Diet,90.0,90.0,1.0,,2026-05-25
ZF91F44BEA2B2EE5496F5Z,noon,Grocery,salt,Sugar,"Diet sugar 100 sachets, each sachet = 2 spoons",no cal,155.0,155.0,1.0,,2026-05-25
ZE69786E7E710A043CC88Z,noon,Grocery,salt,Sugar,"Offer of two packages of diet sugar weighing 96 bags, 1 gram - sweetened diet sugar",Mazn,160.0,160.0,1.0,,2026-05-25
Z6D2F970BC54E2C040C90Z,noon,Grocery,salt,Sugar,Rich brown sugar cubes 1 kg,Rich Diet,125.0,125.0,1.0,1000.0,2026-05-25
ZCEFACC28777767F694C6Z,noon,Grocery,salt,Sugar,Stevia Pure Time 110 tablets,Stevia Pure Time,120.0,120.0,1.0,,2026-05-25
Z621B5C8B43F3AD17E6EEZ,noon,Grocery,salt,Sugar,"Rich white sugar, bag of 100 packets",Rich Diet,80.0,80.0,1.0,,2026-05-25
Z4DEBB1A121E4E25748ADZ,noon,Grocery,salt,Sugar,Steviana Natural Sweetener From Stevia Leaves - 37.5g (25 Sachets x 1.5g),Steviana,180.0,180.0,1.0,,2026-05-25
Z28265F445F5CBCFB7978Z,noon,Grocery,salt,Sugar,White Stevia Sugar - 50 gm,Dhyaan House,92.0,92.0,1.0,50.0,2026-05-25
Z828A9D37599CA34DDA67Z,noon,Grocery,salt,Sugar,Rich Brown Sugar 100 Packets,Rich Diet,95.0,95.0,1.0,,2026-05-25
N52490730A,noon,Grocery,salt,Sugar,Stevia 40 sachets.,Stevia,76.0,76.0,1.0,,2026-05-25
Z324B67C7CAC83393B4CDZ,noon,Grocery,salt,Sugar,sugar Monk Fruit (Monk Fruit) 250 gm,Right Nutrition,200.0,200.0,1.0,250.0,2026-05-25
N27665625A,noon,Grocery,salt,Sugar,Premium Natural White Powder Sugar 1kg,Zamzam,49.75,49.75,1.0,1000.0,2026-05-25
Z947CA96D15954300FA8EZ,noon,Grocery,salt,Sugar,Lakanto Monkfruit Classic Sweetener 235 g,Lakanto,195.0,195.0,1.0,235.0,2026-05-25
ZBE22E1A3260ACA519BA4Z,noon,Grocery,salt,Sugar,RICHMIX Natural Brown Sugar – 120 5g Sticks – Premium Hospitality Pack,Rich Mix,110.0,110.0,1.0,600.0,2026-05-25
N29595529A,noon,Grocery,salt,Sugar,Icing Sugar 500grams,Al Doha,46.0,46.0,1.0,500.0,2026-05-25
Z8B763B38EE8FED974772Z,noon,Grocery,salt,Sugar,Sweetener Tablets 1200 Sticks 72grams,Generic,299.0,299.0,1.0,,2026-05-25
ZBE2968EA547CBAC03B91Z,noon,Grocery,salt,Sugar,Pure Green sugar alternative Stevia Powder - 50 gm,Dhyaan House,83.0,83.0,1.0,50.0,2026-05-25
Z36FAF525AA6BA28B954CZ,noon,Grocery,salt,Sugar,Sugarfree Sweetener 250 grams,La Sweet,135.0,135.0,1.0,250.0,2026-05-25
Z06A526A37A3FBF127AAAZ,noon,Grocery,salt,Sugar,Icing Sugar (powder sugar) 1k,Mr. Food,49.95,49.95,1.0,1000.0,2026-05-25
Z2B261F5E05899A8EED07Z,noon,Grocery,salt,Sugar,Stevia Pure Time 60 Sachets 120 g,Stevia Pure Time,125.0,125.0,1.0,,2026-05-25
N44808136A,noon,Grocery,salt,Sugar,White Sugar Cubes 500grams,Dobella,65.25,65.25,1.0,500.0,2026-05-25
ZB81602F43DA6EB6F2DAFZ,noon,Grocery,salt,Sugar,White Sugar 1 Kg,Alzaeem,49.25,49.25,1.0,1000.0,2026-05-25
N30522024A,noon,Grocery,salt,Sugar,Icing Sugar 1kg,Rehana,66.0,66.0,1.0,1000.0,2026-05-25
Z9E3878CCE5B3D89AADE3Z,noon,Grocery,salt,Spices,Brown Sugar With Cinnamon  120 Gram,Dobella,34.25,34.25,1.0,120.0,2026-05-25
Z6D92AD4AD54D8EE648FAZ,noon,Grocery,salt,Sugar,RICHMIX Natural Brown Cane Sugar – 500g Premium Loose Pack,Rich Mix,98.0,98.0,1.0,500.0,2026-05-25
Z5254BE0A079BB07AF408Z,noon,Grocery,salt,Sugar,Uni fructose diet sugar 450 gm,Uni,190.0,190.0,1.0,450.0,2026-05-25
Z0ABF8BFA0307115C2B46Z,noon,Grocery,salt,Sugar,Stevia sweetener sachets 125g * 50,Steviana,750.0,750.0,1.0,,2026-05-25
Z4AFBE219801E506EAE10Z,noon,Grocery,salt,Sugar,Diet Sugar - 250 Sachets (1 Spoon),So Sweet,235.0,235.0,1.0,,2026-05-25
Z1B33FA6FA4A47304B4B7Z,noon,Grocery,salt,Rice,"Sorbamt 250 grams and Sorbamt 50 sachets of 1 gram, special price",Sorbamt,150.0,150.0,1.0,,2026-05-25
ZBF98D9036BE8ACCC3DD1Z,noon,Grocery,salt,Sugar,Diet Sugar - 75 Sachets (1 Spoon),So Sweet,95.0,95.0,1.0,,2026-05-25
Z33A3B1DE558D05C0A68FZ,noon,Grocery,salt,Sugar,Zero Calorie Sweetener 50g Pack of 50 sachet ( 5 pack offer),Recipe Pharma,375.0,375.0,1.0,,2026-05-25
Z6F866606E63C2C782BF1Z,noon,Grocery,salt,Sugar,Wholesome Organic Powdered Confectioners Sugar - 454 gm,Wholesome,1500.0,1500.0,1.0,454.0,2026-05-25
ZB9B46BE60D506FA2944FZ,noon,Grocery,salt,Sugar,Stevia sugar drops 30 ml,Wright Nutrition,180.0,180.0,1.0,30.0,2026-05-25
Z26FE7EFC1860BFFE97CDZ,noon,Grocery,salt,Sugar,Diet Sugar 100 Tablet,Diet Sweet,55.0,55.0,1.0,30.0,2026-05-25
ZC51AF1405AD3AF22F689Z,noon,Grocery,salt,Sugar,Castello Sweetener 60 Sachets,Stevia,199.0,199.0,1.0,,2026-05-25
Z8C177478023F75F3D80CZ,noon,Grocery,salt,Sugar,Diet Sweetener 50 sachets pack of 4,Strony,196.0,196.0,1.0,,2026-05-25
Z67A96E62DAD141726142Z,noon,Grocery,salt,Sugar,Zero Calorie Sweetener 1000 Sachets,Splenda,3400.0,3400.0,1.0,,2026-05-25
Z742D776E20F7D83F7AD8Z,noon,Beverages,Soft drinks,Tea,Soft Drink With White Grape Flavor 250 ml,Rauch,44.0,44.0,1.0,250.0,2026-05-25
ZFD97D86DB2727054994FZ,noon,Beverages,Soft drinks,Jams,"MOGU MOGU Peach Flavoured Drink with Nata de Coco, 320ml – Pack of 3 | Refreshing Tropical Beverage with Chewy Coconut Jelly",Mogu Mogu,194.97,194.97,1.0,960.0,2026-05-25
ZDC3A418C97EFB226E70FZ,noon,Beverages,Soft drinks,Tea,Forever Citron Vert Lime Sleek Drink 330 ml,Perrier,185.0,185.0,1.0,330.0,2026-05-25
N51736580A,noon,Beverages,Soft drinks,Tea,Energy Drink 250ml Pack of 4,Power Horse,183.0,183.0,1.0,1000.0,2026-05-25
N28991813A,noon,Beverages,Soft drinks,Tea,Soft Drink Cans 240ml,Pepsi,25.25,25.25,1.0,240.0,2026-05-25
Z51800D4BCC900EB182DFZ,noon,Beverages,Soft drinks,Tea,"Alrabie Mango Juice, 125 ml – Pack of 6 | Refreshing Tropical Mango Fruit Juice Drink | Sweet & Smooth Flavor",Al Rabie,299.95,299.95,1.0,750.0,2026-05-25
Z6CA21CB1C0DF00F39D2EZ,noon,Beverages,Soft drinks,Tea,Alrabei Pineapple Juice – 185ml – Pack of 3 | Refreshing Tropical Drink Made from Real Pineapple | Rich in Vitamin C & No Added Preservatives,Al Rabie,239.0,239.0,1.0,555.0,2026-05-25
Z6FCB332DB4339F4BFA89Z,noon,Grocery,salt,Sugar,Sweetener Tablets 1200 Sticks - 72grams,Mivolis,399.0,399.0,1.0,,2026-05-25
ZB73783C7A0D1C87AA3AAZ,noon,Grocery,salt,Sugar,Steviana Natural Sweetener From Stevia Leaves - 37.5g (25 Sachets x 1.5g),Steviana,444.0,444.0,1.0,,2026-05-25
Z24D86337832C5E6685BCZ,noon,Grocery,salt,Sugar,Steviana Sweetener From Stevia Leaves 25 Sachets,Steviana,399.0,399.0,1.0,,2026-05-25
Z38475F498AB58AE21671Z,noon,Grocery,salt,Sugar,Sweetener From Stevia Leaves Healthy And Tasty 50 Sachets 125grams,Steviana,350.0,350.0,1.0,,2026-05-25
Z5BD6D01059A36E340614Z,noon,Beverages,Soft drinks,Tea,"Mogu Mogu watermelon Flavoured Drink with Nata de Coco, 320ml – Pack of 3 | Refreshing Tropical Juice Beverage with Chewy Coconut Bits",Mogu Mogu,194.97,194.97,1.0,960.0,2026-05-25
Z24E01DE29D1F54E76D9DZ,noon,Beverages,Soft drinks,Spices,"Flash Carbonated Soft Drink 250ml – Chamomile, Lemon, Ginger & Mint | Refreshing Sparkling Beverage",Flash,139.52,139.52,1.0,250.0,2026-05-25
ZD287102C5033E4A3CB1AZ,noon,Beverages,Soft drinks,Water,Forever Citron Lemon Flavored Sparkling Water 330ml,Maison Perrier,175.0,175.0,1.0,330.0,2026-05-25
Z667D3A2556622264D473Z,noon,Beverages,Soft drinks,Tea,Alrabie Mixed Berry Juice – Pack of 6 | Refreshing Fruit Juice Drink with Rich Berry Flavor | Ready to Drink,Al Rabie,299.0,299.0,1.0,,2026-05-25
ZE63E0450B70FF94E1301Z,noon,Beverages,Soft drinks,Tea,"Alrabie Mango Juice, 185ml (Pack of 3) – Refreshing Tropical Drink with Rich Mango Flavor",Alrabie,237.0,237.0,1.0,555.0,2026-05-25
ZE3EC7FEB3BF9343AD207Z,noon,Beverages,Soft drinks,Tea,Mogu Mogu Strawberry Flavoured Drink – 320ml Pack of 3 | Refreshing Fruity Beverage with Chewy Nata de Coco Bits,Mogu Mogu,239.97,239.97,1.0,960.0,2026-05-25
Z8F82CE133AA8F0E9A84FZ,noon,Beverages,Soft drinks,Tea,"Flash Carbonated Soft Drink 250ml – Chamomile, Lemon, Cherry & Mint | Refreshing Sparkling Beverage",Flash,139.52,139.52,1.0,250.0,2026-05-25
Z2DB7D2A48DB9B7BCD86CZ,noon,Beverages,Soft drinks,Juices,KDD Orange & Grape Mixed Fruit Juice – 125ml (Pack of 6) – Refreshing Natural Fruit Blend with No Added Preservatives,Kdd,299.94,299.94,1.0,750.0,2026-05-25
N41989240A,noon,Grocery,sauces,Sauces,Dark Soy Sauce 320ml Single,Tai Hua,163.5,163.5,1.0,320.0,2026-05-25
Z8D97C4A209A1E95C2E4EZ,noon,Grocery,sauces,Sauces,Cold Ketchup Sauce 7g,Bubuzy,194.0,194.0,1.0,1750.0,2026-05-25
Z6118157A19DBBC527736Z,noon,Grocery,sauces,Sauces,Super Hot Sauce 79 Gram,Naturesta,81.0,81.0,1.0,79.0,2026-05-25
ZA88B1031B2015948E8D6Z,noon,Grocery,sauces,Tea,Natural Pomegranate Molasses 250 ml,Elhawag,95.0,95.0,1.0,250.0,2026-05-25
ZF80F4AECAFC5A190C6B5Z,noon,Grocery,sauces,Sauces,Light Soy Sauce - 250 ml,Gardenia,79.95,79.95,1.0,250.0,2026-05-25
N43894907A,noon,Grocery,sauces,Sauces,Cherry Tomato With Olives Bruschetta Sauce 200grams,Agromonte,339.25,339.25,1.0,200.0,2026-05-25
Z4818F8DA6BAA75B8C047Z,noon,Grocery,sauces,Sauces,Smokey Chipotle BBQ Sauce - 5 kg,Naturesta,2304.0,2304.0,1.0,5000.0,2026-05-25
Z1672662C9324EF07C720Z,noon,Grocery,sauces,Rice,"Alwalimah Kabsa Spice Mix, 300g | Authentic Middle Eastern Seasoning Blend for Rice, Chicken & Meat Dishes | Traditional Saudi Flavor",Al Walimah,541.0,541.0,1.0,300.0,2026-05-25
N34976234A,noon,Grocery,sauces,Sauces,Mustard Sauce 5kg,Giardino,379.25,379.25,1.0,5000.0,2026-05-25
N47707258A,noon,Grocery,sauces,Tea,Pomegranate Molasses 350ml,Daria,78.0,78.0,1.0,350.0,2026-05-25
Z641971D16A9171E3D421Z,noon,Grocery,sauces,Sauces,Ketchup 340 grams Bundle,Healthy & Tasty,600.0,600.0,1.0,380.0,2026-05-25
ZF4E7747F0B7B142EFD30Z,noon,Grocery,sauces,Sauces,Soy Sauce For Seafood- 450 ml,Haday,195.0,195.0,1.0,450.0,2026-05-25
Z05D4B197453C406DCB16Z,noon,Grocery,sauces,Sauces,Tomato & Mushroom Sauce Jar 210ml,Panzani,129.5,129.5,1.0,190.0,2026-05-25
Z4E79E19681A0174DBC9FZ,noon,Beverages,Soft drinks,Tea,"Kinza Cola Soft Drink, 300 ml – Pack of 3 | Classic Carbonated Cola Beverage | Refreshing & Fizzy Taste",Kinza,299.97,299.97,1.0,900.0,2026-05-25
Z1703EAE26DDDAADD78AAZ,noon,Beverages,Soft drinks,Milk,"Elsaudia Chocolate Milk Drink, 200ml Pack of 3 – Rich & Creamy Chocolate Flavoured Milk – Nutritious Ready-to-Drink Beverage for Kids & Adults",Saudia,216.0,216.0,1.0,600.0,2026-05-25
ZBF3909AAD4FAB5D3AA02Z,noon,Beverages,Soft drinks,Tea,"Al Rabie Orange Juice – Refreshing Orange Drink – 125ml, Pack of 3",Al Rabie,156.0,156.0,1.0,375.0,2026-05-25
Z5EE8236A0CD63B08DCA0Z,noon,Beverages,Soft drinks,Tea,Soft Drink Can Cherry 330 ml,Dr Pepper,180.0,180.0,1.0,330.0,2026-05-25
ZD87AA6B6E942031ECF8BZ,noon,Beverages,Soft drinks,Tea,Pepsi Saudi – Original Cola Soft Drink in Can – Refreshing Carbonated Beverage  pack of 2,Pepsi,270.0,270.0,1.0,,2026-05-25
Z1C64475DC496FFC5B4F6Z,noon,Beverages,Soft drinks,Tea,Vimto Fruit Flavored Drink – 250ml (Pack of 2) – Original Refreshing Fruit Blend – Ready to Drink – Pocket Size,Vimto,159.98,159.98,1.0,500.0,2026-05-25
Z4EAC8F5D2572EC01F166Z,noon,Beverages,Soft drinks,Tea,Red Bull Power Drink 250 ml*4 Pack,Red Bull,305.0,305.0,1.0,1000.0,2026-05-25
Z0D4CC3EF7FCCE4A732F8Z,noon,Beverages,Soft drinks,Soft Drinks,"Pepsi 150ml (small size), Saudi version",Pepsi,58.0,58.0,1.0,150.0,2026-05-25
Z1ED223E5D51E49E2C57FZ,noon,Beverages,Soft drinks,Tea,"Kinza Citrus Soft Drink, 300 ml – Pack of 3 | Refreshing Carbonated Citrus Beverage | Crisp Lemon & Lime Flavor",Kinza,239.97,239.97,1.0,900.0,2026-05-25
